STATE,COUNTY,MONTH,DAY,HOUR,MINUTE,VE_TOTAL,PERSONS,PEDS,NHS,MAN_COLL,WEATHER,ARR_HOUR,ARR_MIN,SCH_BUS,CF1,CF2,CF3,FATALS,DAY_WEEK,DRUNK_DR,ST_CASE,YEAR,LATITUDE,LONGITUD
37,155,12,6,15,45,1,1,0,0,0,1,99,99,0,0,0,0,1,4,0,371248,2006,34.67682778,-79.400225
37,155,12,8,20,10,2,6,0,0,4,1,99,99,0,0,0,0,1,6,0,371249,2006,34.675325,-79.03951111
37,155,12,10,2,40,1,5,0,0,0,1,99,99,0,0,0,0,1,1,1,371250,2006,34.60039722,-78.99681111
37,157,12,19,6,4,1,2,1,0,0,1,99,99,0,0,0,0,1,3,0,371251,2006,36.39053889,-79.745925
37,159,12,7,5,16,1,1,0,0,0,1,99,99,0,0,0,0,1,5,1,371252,2006,35.789825,-80.60356944
37,159,12,13,20,30,1,1,0,0,0,1,99,99,0,0,0,0,1,4,1,371253,2006,35.63557222,-80.65187778
37,163,12,5,18,26,2,2,0,0,2,1,99,99,0,0,0,0,1,3,0,371254,2006,35.11655833,-78.21439722
37,179,12,4,14,37,1,2,0,0,0,1,99,99,0,0,0,0,1,2,0,371255,2006,35.00720833,-80.41465
37,179,12,10,4,5,1,1,0,0,0,1,99,99,0,0,0,0,1,1,1,371256,2006,35.00835,-80.43403056
37,179,12,12,18,58,1,2,1,0,0,1,99,99,0,0,0,0,1,3,0,371257,2006,34.98467222,-80.54927778
37,35,12,9,14,42,1,1,0,0,0,1,99,99,0,0,0,0,1,7,1,371258,2006,35.60255278,-81.24214722
37,51,12,18,15,2,7,10,0,0,1,1,99,99,0,0,0,0,3,2,0,371259,2006,35.09917222,-79.01128611
37,57,12,24,15,12,1,2,0,0,0,1,99,99,0,0,0,0,1,1,1,371260,2006,35.80209444,-80.2264
37,97,12,17,8,6,2,2,0,0,2,1,99,99,0,0,0,0,1,1,0,371261,2006,35.80470833,-81.03305833
37,155,12,23,18,56,1,2,1,0,0,1,99,99,0,0,0,0,1,7,1,371262,2006,34.8146,-79.07848611
37,61,12,21,22,33,1,2,0,0,0,1,22,43,0,0,0,0,1,5,1,371263,2006,35.10359722,-77.89198056
37,81,12,23,16,14,1,1,0,0,0,1,16,20,0,0,0,0,1,7,1,371264,2006,36.12777222,-79.78896389
37,91,12,5,11,45,2,2,0,0,8,1,12,9,0,0,0,0,1,3,0,371265,2006,36.286525,-77.04745278
37,107,12,20,11,18,1,1,0,0,0,1,11,25,0,0,0,0,1,4,0,371266,2006,35.19941667,-77.71444167
37,119,12,22,10,49,1,1,0,1,0,2,11,7,0,0,0,0,1,6,0,371267,2006,35.22481111,-80.96860556
37,123,12,23,3,44,1,2,0,0,0,1,4,5,0,0,0,0,1,7,1,371268,2006,35.30082222,-79.73744444
37,135,12,17,22,32,1,3,0,0,0,1,22,41,0,0,0,0,1,1,2,371269,2006,35.89998889,-79.06677778
37,151,12,29,18,8,2,5,0,1,1,1,18,15,0,0,0,0,1,6,0,371270,2006,35.86738333,-80.02591389
37,159,12,25,9,2,1,2,0,0,0,2,9,14,0,0,0,0,1,2,0,371271,2006,35.55206944,-80.49918333
37,161,12,15,17,40,1,1,0,0,0,1,99,99,0,0,0,0,1,6,0,371272,2006,35.34581111,-81.865275
37,163,12,19,14,25,1,3,0,1,0,1,14,47,0,0,0,0,3,3,0,371273,2006,35.18725,-78.28134167
37,165,12,28,4,49,1,1,0,0,0,1,5,10,0,0,0,0,1,5,1,371274,2006,34.89686389,-79.44269167
37,183,12,25,12,38,2,4,0,1,0,2,99,99,0,0,0,0,3,2,0,371275,2006,35.80901667,-78.45786111
37,191,12,24,10,43,1,1,0,0,0,1,10,49,0,0,0,0,1,1,0,371276,2006,35.26698333,-78.00321111
37,191,12,15,18,44,3,1,0,0,0,1,99,99,0,0,0,0,1,6,0,371277,2006,35.32083056,-78.05276111
37,49,12,30,13,30,1,1,0,0,0,1,99,99,0,0,0,0,1,7,0,371278,2006,35.239375,-77.13499167
37,21,5,31,0,50,1,2,0,1,0,1,99,99,0,0,0,0,1,4,1,371279,2006,35.55979722,-82.50600278
37,19,8,13,11,19,2,3,0,0,1,1,11,35,0,0,0,0,2,1,0,371280,2006,33.98809722,-78.30326667
37,21,8,24,18,51,1,2,0,0,0,1,19,0,0,0,0,0,1,5,0,371281,2006,35.74478611,-82.62253056
37,57,8,15,16,48,1,1,0,0,0,1,99,99,0,0,0,0,1,3,0,371282,2006,35.76130833,-80.2252
37,65,8,12,1,48,1,3,2,0,0,1,1,59,0,0,0,0,1,7,1,371283,2006,35.93508333,-77.79559722
37,85,8,31,12,27,1,2,0,0,0,2,99,99,0,0,0,0,1,5,0,371284,2006,35.51764722,-78.76934167
37,103,8,16,11,50,1,3,0,0,0,1,11,57,0,0,0,0,1,4,0,371285,2006,35.22573333,-77.47784444
37,119,8,7,1,28,1,1,0,0,0,1,99,99,0,0,0,0,1,2,1,371286,2006,35.17231944,-80.757025
37,155,8,9,12,49,2,8,0,0,4,1,12,55,0,0,0,0,1,4,0,371287,2006,34.55398333,-79.16545278
37,13,9,1,15,0,1,2,0,1,0,1,15,12,0,0,0,0,1,6,0,371288,2006,35.62133333,-77.06355278
37,71,9,4,19,55,1,1,0,0,0,1,20,12,0,0,0,0,1,2,1,371289,2006,35.25426389,-81.19456944
37,131,9,2,1,40,1,1,0,0,0,2,2,0,0,0,0,0,1,7,1,371290,2006,36.50733333,-77.69003611
37,133,9,29,22,25,2,5,0,1,4,1,22,46,0,0,0,0,1,6,0,371291,2006,34.87955278,-77.23873889
37,135,9,14,4,30,1,2,1,1,0,1,4,36,0,19,0,0,1,5,0,371292,2006,36.07489722,-79.17928056
37,147,9,17,21,24,1,2,1,0,0,1,21,27,0,0,0,0,1,1,1,371293,2006,35.58231667,-77.39718889
37,161,9,6,10,32,2,4,0,1,8,1,10,45,0,0,0,0,1,4,1,371294,2006,35.30371389,-81.76656667
37,191,9,26,14,2,2,2,0,0,1,1,14,16,0,0,0,0,1,3,0,371295,2006,35.47326389,-78.05379722
37,1,10,2,9,35,4,6,0,0,4,1,99,99,0,0,0,0,1,2,0,371296,2006,36.00136389,-79.39283611
37,1,10,14,21,50,1,1,0,0,0,1,21,56,0,0,0,0,1,7,1,371297,2006,36.02105,-79.44419167
37,19,10,12,12,15,2,2,0,0,4,1,12,31,0,0,0,0,1,5,0,371298,2006,33.936125,-78.56791944
37,33,10,17,20,40,2,4,0,1,5,2,20,52,0,0,0,0,2,3,0,371299,2006,36.41789167,-79.35131389
37,49,10,2,11,50,2,6,0,1,2,1,12,45,0,0,0,0,1,2,0,371300,2006,34.87100556,-76.79479722
37,49,10,31,18,47,3,5,3,1,0,1,99,99,0,0,0,0,1,3,0,371301,2006,35.14871389,-77.03093333
37,77,10,25,14,52,2,2,0,0,4,1,99,99,0,0,0,0,1,4,0,371302,2006,36.29305,-78.57782222
37,81,10,28,14,8,1,2,0,0,0,1,14,15,0,0,0,0,1,7,2,371303,2006,35.92379167,-79.96441944
37,83,10,3,23,25,1,1,0,0,0,1,23,40,0,0,0,0,1,3,0,371304,2006,36.19868611,-77.96201111
37,85,10,22,13,39,1,3,0,0,0,2,99,99,0,0,0,0,2,1,0,371305,2006,35.38462778,-78.94559444
37,113,10,17,15,39,2,2,0,1,4,2,15,49,0,0,0,0,1,3,1,371306,2006,35.21760833,-83.361425
37,119,10,30,16,36,1,1,0,0,0,1,16,38,0,0,0,0,1,2,1,371307,2006,35.10336944,-80.70803611
37,145,10,14,17,2,1,3,0,0,0,1,17,28,0,0,0,0,2,7,2,371308,2006,36.33270833,-78.89027778
37,183,10,8,0,31,1,2,0,1,0,2,0,37,0,0,0,0,1,1,0,371309,2006,35.82071667,-78.6875
37,1,11,4,1,29,2,5,0,0,5,1,1,40,0,0,0,0,1,7,2,371310,2006,36.07767222,-79.42495833
37,23,11,25,20,48,2,5,0,1,1,1,21,3,0,0,0,0,1,7,1,371311,2006,35.81861111,-81.65122222
37,27,11,13,13,47,1,1,0,1,0,1,14,13,0,0,0,0,1,2,0,371312,2006,35.98638333,-81.56992778
37,33,11,22,14,42,2,3,0,0,2,1,14,54,0,0,0,0,1,4,0,371313,2006,36.33553611,-79.24982778
37,39,11,8,14,30,3,3,0,1,0,1,14,33,0,14,0,0,1,4,0,371314,2006,35.07345833,-84.04930833
37,47,11,15,15,55,1,1,0,0,0,1,99,99,0,0,0,0,1,4,0,371315,2006,34.35443333,-78.28632778
37,53,11,6,17,40,2,3,0,1,1,1,17,55,0,0,0,0,2,2,0,371316,2006,36.16129444,-75.85892222
37,59,11,27,12,1,2,2,0,1,4,1,12,17,0,0,0,0,1,2,0,371317,2006,35.85674722,-80.38803056
37,63,11,23,1,54,1,1,0,0,0,1,99,99,0,0,0,0,1,5,0,371318,2006,35.87681667,-78.9996
37,63,11,26,7,30,1,1,0,0,0,1,7,35,0,0,0,0,1,1,0,371319,2006,36.04676111,-78.81543611
37,65,11,4,13,24,1,6,0,0,0,1,99,99,0,0,0,0,1,7,0,371320,2006,36.04233889,-77.73956111
37,83,11,1,0,42,1,1,0,0,0,1,0,52,0,0,0,0,1,4,1,371321,2006,36.37546111,-77.65018056
37,85,11,29,22,45,1,2,1,0,0,1,99,99,0,0,0,0,1,4,1,371322,2006,35.31712778,-78.56823056
37,97,11,27,16,50,2,4,0,0,8,1,16,57,0,0,0,0,1,2,0,371323,2006,35.546525,-80.74646944
37,111,11,7,11,10,4,6,0,0,8,2,11,28,0,0,0,0,1,3,0,371324,2006,35.83939167,-82.04730556
37,119,11,16,6,54,6,7,0,1,0,2,99,99,0,0,0,0,1,5,0,371325,2006,35.32116944,-80.84753889
37,123,11,28,18,38,1,4,0,0,0,1,99,99,0,0,0,0,1,3,0,371326,2006,35.28098889,-80.05362778
37,127,11,25,18,23,5,6,0,1,1,1,99,99,0,14,0,0,2,7,0,371327,2006,35.94562222,-78.04005556
37,129,11,3,16,18,2,3,0,0,2,1,16,27,0,0,0,0,1,6,2,371328,2006,34.21099722,-77.84957778
37,135,11,16,17,20,2,3,0,0,5,1,17,29,0,0,0,0,1,5,0,371329,2006,36.03148333,-79.02186667
37,137,11,10,19,13,1,3,2,0,0,1,19,22,0,0,0,0,1,6,0,371330,2006,35.15870833,-76.73550278
37,153,11,30,19,40,1,1,0,0,0,1,20,0,0,0,0,0,1,5,0,371331,2006,35.01231944,-79.63981111
37,157,11,19,14,52,1,1,0,0,0,1,99,99,0,0,0,0,1,1,0,371332,2006,36.25815278,-80.00742778
37,161,11,13,11,33,2,5,0,0,4,1,11,45,0,0,0,0,2,2,0,371333,2006,35.306075,-82.00290556
37,161,11,27,8,55,1,1,0,0,0,1,99,99,0,0,0,0,1,2,0,371334,2006,35.24251667,-81.87483889
37,161,11,29,18,47,1,2,1,1,0,2,19,2,0,0,0,0,1,4,0,371335,2006,35.51983056,-81.973825
37,167,11,17,14,8,2,4,0,0,2,1,14,18,0,0,0,0,1,6,0,371336,2006,35.28278056,-80.29934167
37,193,11,21,18,49,2,3,0,0,2,1,18,52,0,0,0,0,1,3,0,371337,2006,36.14982778,-81.11035833
37,195,11,19,13,58,1,2,0,1,0,1,14,9,0,0,0,0,2,1,1,371338,2006,35.78614722,-77.99817222
37,13,12,11,19,2,1,5,3,0,0,1,19,21,0,19,0,0,1,2,1,371339,2006,35.52591111,-77.01116944
37,15,12,8,11,42,2,2,0,0,5,1,99,99,0,0,0,0,1,6,0,371340,2006,36.03916944,-76.78544722
37,23,12,21,6,40,3,4,0,1,1,1,6,55,0,0,0,0,1,5,0,371341,2006,35.73442222,-81.52701667
37,35,12,1,12,54,2,4,0,0,5,1,13,2,0,0,0,0,1,6,0,371342,2006,35.70508889,-81.31210278
37,51,12,23,17,44,2,2,0,0,1,1,17,57,0,0,0,0,1,7,0,371343,2006,35.04013056,-79.06466111
37,69,12,4,13,0,1,1,0,0,0,1,13,16,0,0,0,0,1,2,0,371344,2006,36.053425,-78.53915
37,71,12,4,7,50,2,2,0,0,2,1,8,9,0,0,0,0,1,2,0,371345,2006,35.3341,-81.23208889
37,125,12,3,21,25,1,2,0,0,0,2,99,99,0,0,0,0,1,1,0,371346,2006,35.29755556,-79.20398889
37,129,12,15,9,6,2,3,0,1,5,5,9,17,0,0,0,0,1,6,0,371347,2006,34.29558333,-77.97316944
37,133,12,5,8,30,2,3,0,0,2,1,8,36,0,0,0,0,1,3,0,371348,2006,34.72521111,-77.2339
37,159,12,8,18,20,3,6,0,1,1,1,18,41,0,0,0,0,1,6,1,371349,2006,35.56906111,-80.57216389
37,183,12,19,6,45,1,2,1,0,0,1,6,52,0,0,0,0,1,3,0,371350,2006,35.74555278,-78.75470556
37,183,12,28,15,15,1,1,0,0,0,1,15,20,0,0,0,0,1,5,0,371351,2006,35.74563611,-78.81992222
37,33,11,4,22,0,1,1,0,0,0,1,23,0,0,0,0,0,1,7,1,371352,2006,36.47279722,-79.49529444
37,51,11,4,21,45,2,4,0,0,2,1,99,99,0,0,0,0,1,7,0,371353,2006,34.93769722,-78.77123611
37,83,11,23,21,23,1,2,1,0,0,1,21,34,0,0,0,0,1,5,1,371354,2006,36.25156389,-77.85415833
37,131,11,24,12,20,2,2,0,0,5,1,12,30,0,0,0,0,1,6,0,371355,2006,36.43720556,-77.40113889
37,133,11,22,7,58,3,3,0,1,4,2,8,8,0,0,0,0,1,4,0,371356,2006,34.77110556,-77.49039167
37,175,11,15,23,50,1,1,0,0,0,2,0,19,0,0,0,0,1,4,1,371357,2006,35.14916389,-82.64552222
37,1,12,7,20,5,1,1,0,0,0,1,20,21,0,0,0,0,1,5,1,371358,2006,35.91432778,-79.32998333
37,1,12,18,3,59,2,3,0,0,5,1,4,24,0,20,0,0,1,2,0,371359,2006,36.10542222,-79.46100278
37,1,12,25,10,40,1,4,0,0,0,2,11,44,0,0,0,0,1,2,0,371360,2006,36.01236389,-79.43150833
37,25,12,28,13,30,1,1,0,0,0,1,13,43,0,0,0,0,1,5,0,371361,2006,35.48106111,-80.72709722
37,47,12,14,4,6,1,2,1,0,0,5,99,99,0,0,0,0,1,5,1,371362,2006,34.39958889,-78.63973889
37,47,12,28,14,55,3,5,0,0,1,1,99,99,0,0,0,0,1,5,1,371363,2006,34.32895278,-78.42063611
37,57,12,15,20,51,2,2,0,0,0,1,20,58,0,0,0,0,1,6,1,371364,2006,35.97064444,-80.16159167
37,57,12,22,19,58,2,4,0,0,4,1,20,13,0,0,0,0,1,6,1,371365,2006,35.88246667,-80.31876667
37,57,12,25,12,49,1,2,1,0,0,2,13,38,0,0,0,0,1,2,1,371366,2006,35.82543333,-80.24283056
37,71,12,28,1,16,1,2,0,1,0,1,1,24,0,0,0,0,1,5,1,371367,2006,35.2439,-81.17113889
37,77,12,22,19,40,1,3,0,1,0,2,99,99,0,0,0,0,1,6,0,371368,2006,36.32219444,-78.53665833
37,91,12,16,14,0,2,4,0,0,2,1,14,14,0,0,0,0,2,7,0,371369,2006,36.38123333,-76.95064167
37,119,12,4,6,50,1,2,0,0,0,1,7,7,0,0,0,0,1,2,0,371370,2006,35.265275,-80.76838056
37,119,12,5,22,57,1,2,0,0,0,1,99,99,0,0,0,0,1,3,0,371371,2006,35.25546667,-80.92615833
37,119,12,21,7,54,3,6,0,0,1,1,8,2,0,0,0,0,1,5,0,371372,2006,35.22599167,-80.72454167
37,119,12,24,3,58,1,1,0,0,0,1,4,4,0,0,0,0,1,1,0,371373,2006,35.32974722,-80.82004444
37,119,12,18,2,39,2,2,0,0,7,1,2,42,0,0,0,0,1,2,1,371374,2006,35.18118889,-80.83419444
37,119,12,17,17,54,2,4,0,0,4,1,18,2,0,0,0,0,1,1,0,371375,2006,35.24013889,-80.88607222
37,125,12,28,8,46,2,4,0,0,4,1,9,20,0,0,0,0,1,5,0,371376,2006,35.28235556,-79.52894167
37,127,12,24,14,29,2,3,0,0,2,1,99,99,0,0,0,0,1,1,0,371377,2006,36.15934167,-77.95549444
37,127,12,25,11,6,2,3,0,0,4,2,99,99,0,0,0,0,1,2,1,371378,2006,35.95324444,-77.79243056
37,139,12,22,12,55,1,1,0,0,0,1,13,10,0,0,0,0,1,6,0,371379,2006,36.22216111,-76.20644722
37,141,12,11,14,0,1,2,0,1,0,1,14,6,0,0,0,0,1,2,0,371380,2006,34.45360833,-77.6127
37,145,12,30,18,25,3,3,0,1,8,1,18,38,0,0,0,0,1,7,1,371381,2006,36.45119444,-78.926625
37,159,12,25,16,28,2,4,0,0,2,2,99,99,0,0,0,0,2,2,0,371382,2006,35.54520556,-80.27671667
37,159,12,19,9,5,1,1,0,0,0,1,9,18,0,0,0,0,1,3,0,371383,2006,35.82742222,-80.702525
37,163,12,21,17,24,2,2,0,0,2,1,17,33,0,0,0,0,1,5,0,371384,2006,34.99491111,-78.33554722
37,167,12,6,3,10,1,1,0,1,0,1,3,21,0,0,0,0,1,4,0,371385,2006,35.22100833,-80.11236111
37,173,12,28,18,46,3,8,0,1,4,1,18,59,0,0,0,0,2,5,2,371386,2006,35.30904722,-83.64120833
37,183,12,9,19,10,1,2,0,0,0,1,19,37,0,0,0,0,1,7,0,371387,2006,35.58705,-78.79680833
37,183,12,31,18,38,1,4,1,0,0,1,18,42,0,0,0,0,1,1,1,371388,2006,35.67103889,-78.79380833
37,185,12,10,17,55,2,3,0,1,4,1,18,0,0,0,0,0,1,1,1,371389,2006,36.43584722,-78.10686667
37,193,12,8,17,40,2,5,0,0,2,1,17,53,0,0,0,0,2,6,0,371390,2006,36.32931944,-80.98033333
37,195,12,24,12,40,1,1,0,0,0,1,12,50,0,0,0,0,1,1,0,371391,2006,35.65158333,-77.945425
37,13,8,16,16,32,2,2,0,1,4,1,16,35,0,0,0,0,1,4,0,371392,2006,35.56426667,-77.06906389
37,119,8,30,22,29,1,3,0,0,0,1,22,37,0,0,0,0,1,4,0,371393,2006,35.24642778,-80.73819167
37,133,8,11,15,10,1,1,0,1,0,1,15,21,0,0,0,0,1,6,0,371394,2006,34.49538056,-77.55843333
37,157,8,29,13,44,1,3,0,0,0,1,13,58,0,0,0,0,1,3,0,371395,2006,36.34431944,-79.69296667
37,21,9,14,22,23,2,3,0,1,7,1,22,30,0,0,0,0,1,5,0,371396,2006,35.56999444,-82.50891667
37,107,9,27,11,41,2,3,0,0,1,1,11,48,0,0,0,0,1,4,0,371397,2006,35.27158333,-77.57299167
37,167,9,23,4,27,1,2,1,0,0,1,4,40,0,0,0,0,1,7,1,371398,2006,35.37127222,-80.14370556
37,107,10,10,9,50,4,6,0,0,4,1,9,55,0,0,0,0,1,3,0,371399,2006,35.26485,-77.64419722
37,139,10,4,9,36,1,1,0,0,0,1,99,99,0,0,0,0,1,4,0,371400,2006,36.29486667,-76.24132778
37,117,9,17,20,16,2,6,0,1,4,1,99,99,0,0,0,0,1,1,0,371402,2006,35.84372778,-77.07510833
37,119,9,25,15,47,2,2,0,0,4,1,15,54,0,0,0,0,1,2,0,371403,2006,35.27669167,-80.88371389
37,63,10,31,18,38,1,2,1,0,0,1,99,99,0,0,0,0,1,3,0,371404,2006,36.00758056,-78.94625
37,91,10,14,13,59,1,5,1,0,0,1,14,11,0,0,0,0,1,7,0,371405,2006,36.29054167,-76.97295833
37,151,10,17,22,45,1,2,0,0,0,2,23,0,0,0,0,0,1,3,0,371406,2006,35.86631944,-79.62069444
37,183,10,11,21,53,1,2,1,0,0,1,21,57,0,0,0,0,1,4,1,371407,2006,35.79701944,-78.60933889
37,183,10,23,6,40,2,7,0,0,1,1,6,45,0,0,0,0,1,2,0,371408,2006,35.62454444,-78.72331944
37,19,11,18,18,5,1,2,1,0,0,1,99,99,0,0,0,0,1,7,1,371409,2006,33.94248611,-78.05781667
37,49,11,17,14,22,2,2,0,0,4,1,14,28,0,0,0,0,1,6,0,371410,2006,35.13707222,-77.09911111
37,51,11,29,10,59,2,2,0,0,2,1,11,25,0,0,0,0,1,4,0,371411,2006,35.12514722,-78.88714444
37,87,11,17,8,55,1,1,0,0,0,1,99,99,0,0,0,0,1,6,1,371412,2006,35.48224167,-82.99272778
37,89,11,10,20,13,2,3,0,0,4,1,20,19,0,0,0,0,1,6,1,371413,2006,35.32967222,-82.45273611
37,119,11,13,14,0,1,1,0,0,0,1,14,14,0,0,0,0,1,2,0,371414,2006,35.23403889,-80.89271111
37,127,11,4,23,11,2,2,0,0,4,1,99,99,0,0,0,0,1,7,1,371415,2006,35.90228611,-77.88755278
37,159,11,21,12,23,2,2,0,0,2,1,12,38,0,0,0,0,1,3,0,371416,2006,35.52483056,-80.45397778
37,179,11,15,14,21,1,1,0,0,0,1,99,99,0,0,0,0,1,4,0,371417,2006,35.04597222,-80.52980278
37,183,11,5,19,15,1,2,0,0,0,1,19,21,0,0,0,0,1,1,1,371418,2006,35.82851389,-78.61983611
37,191,11,29,22,28,1,2,1,0,0,1,22,34,0,0,0,0,1,4,0,371419,2006,35.38608333,-77.90745278
37,195,11,9,18,47,1,2,0,0,0,1,18,56,0,0,0,0,2,5,0,371420,2006,35.75496667,-77.92617778
37,197,11,7,7,5,1,1,0,1,0,2,99,99,0,0,0,0,1,3,0,371421,2006,36.11920833,-80.67949722
37,21,12,13,18,13,2,5,1,1,0,1,18,24,0,0,0,0,1,4,0,371422,2006,35.599125,-82.41277778
37,21,12,19,16,37,3,3,0,0,4,1,99,99,0,0,0,0,1,3,0,371423,2006,35.51027222,-82.52785
37,51,12,19,14,48,1,2,1,0,0,1,15,2,0,0,0,0,1,3,1,371424,2006,35.02868889,-79.01116389
37,133,12,16,1,28,1,2,0,1,0,1,1,36,0,0,0,0,1,7,1,371425,2006,34.74791389,-77.37575
37,159,12,13,15,11,2,3,0,0,4,1,15,15,0,0,0,0,1,4,0,371426,2006,35.67971111,-80.46220278
37,193,12,29,14,40,2,2,0,0,4,1,14,47,0,0,0,0,1,6,0,371427,2006,36.14429167,-81.192775
37,183,12,21,14,28,1,1,0,1,0,1,14,37,0,0,0,0,1,5,0,371428,2006,35.750525,-78.77281111
37,199,12,13,6,27,3,5,0,1,8,1,6,41,0,0,0,0,1,4,0,371429,2006,35.91338333,-82.25495833
37,197,12,18,18,0,2,4,0,0,1,1,99,99,0,0,0,0,1,2,0,371430,2006,36.22951944,-80.83721667
37,21,10,21,2,36,1,2,1,1,0,5,99,99,0,0,0,0,1,7,1,371431,2006,35.64051389,-82.578825
37,195,11,25,17,37,1,4,1,0,0,1,99,99,0,0,0,0,1,7,0,371432,2006,35.60782222,-77.81603889
38,79,1,7,1,11,1,1,0,0,0,1,2,20,0,0,0,0,1,7,1,380001,2006,48.83486111,-100.0188806
38,17,1,8,19,39,1,5,0,1,0,1,20,7,0,0,0,0,1,1,0,380002,2006,46.87681111,-97.15270833
38,17,1,15,3,30,2,3,0,0,5,1,3,49,0,0,0,0,1,1,0,380003,2006,46.71719167,-96.90468611
38,35,1,16,14,45,3,4,0,1,1,4,15,4,0,0,0,0,2,2,0,380004,2006,47.98783056,-97.0927
38,5,1,17,11,13,1,1,0,0,0,1,11,33,0,0,0,0,1,3,1,380005,2006,47.88854167,-98.8887
38,17,1,21,10,43,1,3,0,1,0,4,11,14,0,0,0,0,1,7,0,380006,2006,46.87720278,-97.0787
38,35,1,26,11,35,2,2,0,0,5,1,12,2,0,0,0,0,1,5,1,380007,2006,48.16446944,-97.6614
38,79,1,28,18,46,2,4,0,1,5,4,18,51,0,0,0,0,2,7,0,380008,2006,48.83668889,-99.75331667
38,101,2,7,14,30,2,2,0,1,8,1,15,10,0,0,0,0,1,3,0,380009,2006,48.61908056,-101.9977306
38,49,2,12,23,15,1,1,0,0,0,1,0,34,0,0,0,0,1,1,1,380010,2006,48.26917778,-100.9647
38,15,2,18,21,29,1,1,0,0,0,1,21,39,0,0,0,0,1,7,1,380011,2006,46.88127778,-100.7316
38,97,2,20,16,30,1,1,0,0,0,1,16,53,0,0,0,0,1,2,0,380012,2006,47.58502222,-97.453
38,53,2,23,23,43,1,2,0,0,0,4,23,53,0,0,0,0,1,5,1,380013,2006,47.86176944,-103.9235
38,81,2,27,23,40,1,1,0,0,0,1,1,12,0,0,0,0,1,2,1,380014,2006,46.10723889,-97.2804
38,59,3,1,8,30,1,3,0,1,0,3,8,58,0,0,0,0,1,4,0,380015,2006,46.85991944,-101.1625
38,85,3,14,1,30,1,1,0,0,0,1,2,9,0,0,0,0,1,3,1,380016,2006,46.40771944,-100.5877
38,59,4,3,18,44,2,5,0,1,5,1,18,48,0,0,0,0,1,2,0,380017,2006,46.84616111,-101.0109
38,53,4,18,15,25,3,8,0,1,2,3,16,3,0,0,0,0,3,3,0,380018,2006,47.52391944,-103.2439
38,71,4,16,99,99,1,1,0,0,0,1,17,28,0,0,0,0,1,1,1,380019,2006,48.10800278,-98.53008056
38,5,4,16,99,99,1,1,0,0,0,1,10,1,0,0,0,0,1,1,1,380020,2006,47.93993056,-98.80671944
38,71,4,21,18,20,1,1,0,1,0,1,18,28,0,0,0,0,1,6,1,380021,2006,48.0696,-98.88775
38,33,4,23,7,30,1,1,0,0,0,1,8,59,0,0,0,0,1,1,1,380022,2006,46.83276111,-103.9025
38,89,4,25,11,22,1,2,0,1,0,1,11,33,0,0,0,0,1,3,0,380023,2006,46.8911,-103.1142111
38,57,4,30,17,13,1,1,0,0,0,1,17,33,0,0,0,0,1,1,0,380024,2006,47.28576111,-102.0835972
38,25,5,4,19,15,1,2,0,0,0,1,20,31,0,0,0,0,1,5,2,380025,2006,47.6358,-102.337
38,55,5,6,15,18,1,1,0,1,0,1,15,27,0,0,0,0,1,7,0,380026,2006,47.80035278,-101.2933611
38,73,5,8,16,45,2,6,0,0,5,1,17,13,0,0,0,0,1,2,0,380027,2006,46.6017,-97.55293056
38,101,5,10,18,18,1,1,0,1,0,1,18,29,0,0,0,0,1,4,0,380028,2006,48.16150278,-101.295
38,61,5,16,3,30,1,2,1,0,0,1,5,19,0,0,0,0,1,3,1,380029,2006,47.87165,-102.1291083
38,67,5,16,21,40,1,2,0,0,0,1,21,51,0,0,0,0,1,3,0,380030,2006,48.77640833,-97.62233056
38,101,5,19,12,47,2,2,0,1,5,1,13,0,0,0,0,0,1,6,0,380031,2006,48.22928889,-101.1444
38,59,5,20,1,30,1,2,0,0,0,1,2,10,0,0,0,0,1,7,2,380032,2006,46.443775,-101.1468417
38,59,5,24,14,15,2,2,0,0,2,2,99,97,0,0,0,0,1,4,0,380033,2006,46.91918889,-100.9418833
38,101,5,24,18,5,2,4,0,0,5,2,18,13,0,0,0,0,1,4,0,380034,2006,48.25650278,-101.31205
38,7,5,26,2,14,2,2,0,1,2,1,3,14,0,0,0,0,1,6,1,380035,2006,47.21295278,-103.223
38,85,5,29,3,45,1,3,0,0,0,2,4,33,0,0,0,0,1,2,3,380036,2006,46.39753056,-100.6305
38,3,5,29,16,40,1,1,0,0,0,1,16,58,0,0,0,0,1,2,1,380037,2006,46.93828056,-98.29113611
38,5,5,30,10,0,2,6,0,1,5,1,10,38,0,0,0,0,1,3,0,380038,2006,48.33586944,-99.65321111
38,85,5,31,23,23,1,2,1,0,0,1,23,29,0,0,0,0,1,4,1,380039,2006,46.05577222,-100.6701694
38,49,6,8,2,0,1,1,0,1,0,1,2,57,0,0,0,0,1,5,1,380040,2006,48.23976111,-100.956
38,55,6,13,14,0,2,4,0,0,1,1,14,24,0,0,0,0,3,3,0,380041,2006,47.64655278,-101.8187528
38,53,6,21,13,0,1,1,0,1,0,1,13,45,0,0,0,0,1,4,1,380042,2006,47.97517778,-102.7288
38,81,6,24,21,15,1,1,0,0,0,1,21,47,0,0,0,0,1,7,1,380043,2006,46.10119722,-97.63497222
38,59,6,24,23,1,1,3,1,0,0,1,23,15,0,0,0,0,1,7,1,380044,2006,46.56401944,-100.5882722
