STATE,COUNTY,MONTH,DAY,HOUR,MINUTE,VE_TOTAL,PERSONS,PEDS,NHS,MAN_COLL,ARR_HOUR,ARR_MIN,SCH_BUS,CF1,CF2,CF3,FATALS,DAY_WEEK,DRUNK_DR,ST_CASE,YEAR,LATITUDE,LONGITUD,WEATHER
40,135,12,14,14,13,1,1,0,1,0,14,18,0,0,0,0,1,2,0,400597,2009,35.4342,-94.4825,1
40,89,12,17,11,30,3,3,0,0,5,11,47,0,0,0,0,1,5,0,400598,2009,34.1008,-94.9106,1
40,109,12,17,19,43,3,3,0,0,1,19,53,0,0,0,0,1,5,0,400599,2009,35.4303,-97.2649,1
40,43,12,23,17,11,1,1,0,1,0,99,98,0,0,0,0,1,4,1,400600,2009,36.1019,-98.9555,1
40,137,12,24,14,13,1,3,1,0,0,88,88,0,0,0,0,1,5,0,400601,2009,34.638,-97.9098,4
40,143,12,24,12,14,2,4,0,0,2,12,25,0,0,0,0,3,5,0,400602,2009,36.1216,-96.1235,1
40,133,12,24,17,19,2,3,1,0,0,17,31,0,0,0,0,1,5,0,400603,2009,35.3243,-96.774,4
40,51,12,25,14,21,1,3,0,1,0,99,99,0,0,0,0,1,6,0,400604,2009,34.8395,-97.9603,1
40,109,12,26,10,57,2,3,0,0,5,11,8,0,0,0,0,1,7,0,400605,2009,35.4841,-97.3708,1
40,149,12,27,16,43,1,5,0,0,0,16,59,0,0,0,0,2,1,0,400606,2009,35.3641,-99.2979,1
40,109,12,27,4,8,1,1,0,0,0,99,98,0,0,0,0,1,1,1,400607,2009,35.3771,-97.5329,1
40,11,12,30,0,1,1,3,0,0,0,0,21,0,0,0,0,1,4,0,400608,2009,36.1171,-98.5655,1
40,13,12,30,2,30,1,1,0,0,0,99,99,0,0,0,0,1,4,1,400609,2009,34.0982,-96.4877,1
40,137,4,21,12,14,1,1,0,1,0,12,20,0,18,0,0,1,3,0,400610,2009,34.4703,-97.9721,1
40,19,4,24,17,30,2,3,0,0,4,18,53,0,0,0,0,1,6,0,400611,2009,34.2173,-97.4748,1
40,121,6,25,22,58,1,1,0,0,0,23,26,0,0,0,0,1,5,0,400612,2009,35.1282,-95.373,1
40,41,7,29,22,20,1,1,0,0,0,22,30,0,0,0,0,1,4,0,400613,2009,36.6386,-94.7299,1
40,31,8,13,18,37,2,2,0,1,5,99,99,0,0,0,0,1,5,0,400614,2009,34.638,-98.4199,1
40,109,7,2,22,58,1,1,0,1,0,23,15,0,0,0,0,1,5,0,400615,2009,35.46,-97.5789,1
40,93,8,21,11,37,2,2,0,0,1,99,99,0,0,0,0,1,6,0,400616,2009,36.297,-98.4797,1
40,27,10,2,21,17,2,3,0,0,4,99,99,0,0,0,0,1,6,1,400617,2009,35.2184,-97.4133,1
40,143,10,12,20,0,2,1,0,0,0,20,12,0,0,0,0,1,2,0,400618,2009,36.1632,-95.84,1
40,143,11,2,17,11,2,3,0,0,2,17,14,0,0,0,0,1,2,0,400619,2009,36.1606,-95.779,1
40,143,11,16,19,9,1,1,0,0,0,19,17,0,0,0,0,1,2,1,400620,2009,36.1102,-95.9834,1
40,143,11,23,21,8,1,1,0,0,0,21,13,0,0,0,0,1,2,1,400621,2009,36.0748,-95.9996,1
40,29,9,24,15,5,3,3,0,1,2,15,22,0,20,0,0,1,5,1,400622,2009,34.6002,-96.3266,1
40,143,11,26,6,30,1,1,0,0,0,6,45,0,0,0,0,1,5,1,400623,2009,36.2027,-95.9632,1
40,143,12,5,18,10,2,3,1,0,0,99,99,0,0,0,0,1,7,0,400624,2009,36.206,-95.9746,1
40,143,12,8,19,32,3,4,0,0,4,99,99,0,0,0,0,1,3,0,400625,2009,36.1276,-95.8645,1
40,143,12,13,22,10,1,1,0,1,0,99,99,0,0,0,0,1,1,1,400626,2009,36.1427,-95.9601,1
40,145,12,21,18,4,1,3,0,0,0,18,6,0,0,0,0,1,2,0,400627,2009,35.9853,-95.726,1
40,31,12,24,12,13,2,3,1,1,0,99,99,0,19,0,0,1,5,0,400628,2009,34.594,-98.2752,4
40,149,12,25,12,16,1,2,0,0,0,12,32,0,0,0,0,2,6,0,400629,2009,35.1601,-98.9883,1
40,89,12,25,18,40,2,5,1,0,0,18,54,0,0,0,0,1,6,0,400630,2009,33.8527,-94.6526,1
40,143,11,3,19,45,3,7,0,0,5,99,99,0,0,0,0,1,3,0,400631,2009,36.0898,-95.9403,1
40,125,11,30,13,32,1,1,0,0,0,13,36,0,0,0,0,1,2,0,400632,2009,35.3991,-97.001,1
40,125,12,10,8,0,1,1,0,0,0,8,10,0,0,0,0,1,5,1,400633,2009,35.4344,-96.8573,1
40,103,12,27,15,0,4,9,0,1,1,15,41,0,0,0,0,1,1,0,400634,2009,36.4704,-97.3269,1
40,85,12,29,18,40,1,1,0,0,0,19,1,0,0,0,0,1,3,1,400635,2009,33.9839,-96.9511,4
40,139,12,30,4,20,1,1,0,0,0,6,5,0,0,0,0,1,4,0,400636,2009,36.8487,-101.0796,1
40,83,2,28,6,15,1,1,0,1,0,6,22,0,0,0,0,1,7,0,400637,2009,35.8553,-97.3941,1
40,27,11,26,13,39,1,4,0,0,0,13,58,0,0,0,0,1,5,0,400638,2009,35.3126,-97.2654,1
40,81,11,23,9,18,2,2,0,0,4,9,19,0,18,0,0,1,2,0,400639,2009,35.6631,-97.017,1
40,153,5,18,12,20,1,1,0,1,0,99,99,0,0,0,0,1,2,0,400640,2009,36.3837,-99.3386,1
40,103,7,2,16,29,2,6,0,1,0,16,42,0,0,0,0,1,5,0,400641,2009,36.363,-97.3269,1
40,111,8,20,20,16,1,2,1,0,0,20,17,0,0,0,0,1,5,0,400642,2009,35.61,-95.9751,1
40,143,9,9,11,35,2,3,0,0,1,11,54,0,0,0,0,1,4,0,400643,2009,36.1044,-95.8965,2
40,143,9,5,3,32,1,4,0,1,0,99,99,0,0,0,0,3,7,1,400644,2009,36.2202,-95.8331,1
40,137,12,23,15,11,2,2,0,1,4,15,19,0,0,0,0,1,4,0,400645,2009,34.5484,-97.9667,1
40,143,10,3,13,25,2,4,0,0,2,13,32,0,0,0,0,1,7,0,400646,2009,36.1675,-95.9226,1
40,109,12,6,2,44,1,2,0,1,0,2,55,0,0,0,0,1,1,1,400647,2009,35.6369,-97.4248,1
40,17,12,24,10,45,1,2,1,1,0,11,9,0,0,0,0,1,5,0,400648,2009,35.5001,-97.8485,4
40,41,12,23,4,55,1,4,0,0,0,99,99,0,0,0,0,2,4,1,400649,2009,36.5832,-94.7733,2
40,91,9,18,14,41,2,2,0,0,2,99,99,0,21,0,0,1,6,0,400650,2009,35.2758,-95.5831,1
40,143,12,22,21,46,1,1,0,0,0,21,52,0,0,0,0,1,3,1,400651,2009,36.075,-95.9998,1
40,109,7,31,20,30,1,5,0,0,0,99,98,0,0,0,0,1,6,0,400652,2009,35.4929,-97.1607,1
40,133,9,4,10,27,2,2,0,0,0,10,32,0,14,0,0,1,6,0,400653,2009,35.2466,-96.6586,1
40,143,8,22,99,99,2,1,0,0,0,99,99,0,0,0,0,1,7,1,400654,2009,36.0888,-96.0128,1
40,133,11,6,23,54,2,3,0,1,1,0,1,0,0,0,0,2,6,0,400655,2009,35.2465,-96.6711,1
40,109,4,8,20,47,2,4,0,0,5,20,58,0,0,0,0,1,4,0,400656,2009,35.6672,-97.4491,1
40,111,5,20,19,0,1,1,0,0,0,19,42,0,0,0,0,1,4,0,400657,2009,35.6316,-95.9368,1
40,145,5,28,14,32,2,2,0,1,1,14,39,0,0,0,0,1,5,0,400658,2009,36.0613,-95.7389,1
40,109,4,5,13,6,2,3,0,0,5,99,99,0,0,0,0,1,1,0,400659,2009,35.5216,-97.1415,1
40,143,10,31,12,19,1,2,1,0,0,99,99,0,0,0,0,1,7,0,400660,2009,36.0613,-95.8171,1
41,27,1,2,20,42,2,8,0,1,4,20,51,0,0,0,0,3,6,0,410001,2009,45.6986,-121.5041,1
41,17,1,2,7,35,3,3,0,1,4,7,43,0,0,0,0,1,6,0,410002,2009,44.2025,-121.2275,1
41,19,1,3,14,45,4,7,0,1,8,15,12,0,0,0,0,1,7,0,410003,2009,43.6577,-123.7782,1
41,39,1,5,99,99,1,1,0,0,0,20,23,0,0,0,0,1,2,1,410004,2009,44.1195,-123.4643,2
41,51,1,7,17,17,1,3,2,0,0,17,27,0,0,0,0,1,4,0,410005,2009,45.6038,-122.7498,2
41,33,1,9,13,19,2,2,0,0,3,13,24,0,0,0,0,1,6,0,410006,2009,42.4443,-123.3722,1
41,9,1,9,17,59,2,2,0,1,2,18,4,0,0,0,0,1,6,0,410007,2009,46.099,-123.0585,1
41,47,1,9,22,19,2,3,0,0,2,22,25,0,0,0,0,1,6,0,410008,2009,44.8202,-122.8216,5
41,5,1,13,12,44,2,3,0,0,2,13,3,0,0,0,0,1,3,0,410009,2009,45.1509,-122.6814,1
41,33,1,14,19,18,1,2,1,0,0,19,23,0,0,0,0,1,4,0,410010,2009,42.435,-123.298,1
41,23,1,17,11,10,1,1,0,1,0,11,23,0,0,0,0,1,7,0,410011,2009,44.4463,-118.7884,1
41,39,1,21,21,16,2,6,0,0,5,21,24,0,0,0,0,4,4,1,410012,2009,44.048,-123.1625,1
41,33,1,22,8,47,1,2,0,0,0,8,56,0,0,0,0,2,5,0,410013,2009,42.4835,-123.385,2
41,51,1,24,0,10,1,1,0,1,0,0,16,0,0,0,0,1,7,1,410014,2009,45.5429,-122.3611,6
41,71,1,29,11,50,1,3,0,0,0,11,54,0,0,0,0,1,5,0,410015,2009,45.1797,-123.2329,1
41,47,1,2,13,2,2,3,0,0,1,13,13,0,0,0,0,1,6,0,410016,2009,44.9837,-122.9343,3
41,43,1,5,15,40,1,2,0,0,0,15,47,0,0,0,0,1,2,0,410017,2009,44.7894,-122.7944,1
41,35,1,14,21,6,2,2,0,1,2,21,12,0,0,0,0,1,4,0,410018,2009,42.1822,-121.8018,5
41,59,1,24,19,38,1,5,0,1,0,19,52,0,0,0,0,1,7,0,410019,2009,45.9034,-119.3321,4
41,67,1,24,19,15,1,1,0,0,0,19,21,0,0,0,0,1,7,0,410020,2009,45.5212,-122.9739,1
41,47,1,30,6,5,2,6,0,0,5,6,11,0,23,0,0,2,6,0,410021,2009,45.0208,-122.976,5
41,47,1,31,15,14,2,3,0,0,4,15,22,0,0,0,0,1,7,0,410022,2009,44.8681,-122.7393,1
41,5,2,1,0,1,1,1,0,0,0,0,50,0,21,0,0,1,1,1,410023,2009,45.2943,-122.3316,1
41,43,2,5,17,33,2,5,0,0,2,17,42,0,0,0,0,1,5,0,410024,2009,44.6248,-122.9457,1
41,65,2,6,7,15,2,2,0,1,3,7,39,0,0,0,0,1,6,0,410025,2009,44.9965,-121.4884,5
41,17,1,1,21,32,1,2,0,0,0,21,39,0,0,0,0,1,5,1,410026,2009,44.0557,-121.2687,1
41,39,1,16,22,2,1,2,0,0,0,22,25,0,0,0,0,1,6,1,410027,2009,43.9364,-122.7816,1
41,59,2,6,8,0,2,3,0,0,1,8,26,0,0,0,0,1,6,0,410028,2009,45.7868,-118.2803,4
41,47,2,6,11,37,2,4,0,1,0,11,48,0,0,0,0,1,6,0,410029,2009,44.7048,-122.1997,9
41,59,2,14,15,55,1,1,0,1,0,18,2,0,0,0,0,1,7,1,410030,2009,45.7428,-119.0894,1
41,49,2,14,99,99,1,1,0,0,0,21,22,0,0,0,0,1,7,0,410031,2009,45.3292,-119.4116,1
41,43,2,14,12,46,2,6,0,1,4,13,15,0,0,0,0,1,7,0,410032,2009,44.4612,-121.9789,4
41,47,2,16,16,18,2,2,0,0,2,16,36,0,0,0,0,2,2,1,410033,2009,45.2311,-122.7959,1
41,67,2,27,7,15,1,2,1,0,0,7,23,0,0,0,0,1,6,0,410034,2009,45.5223,-122.8893,1
41,45,2,27,5,11,1,1,0,0,0,5,30,0,0,0,0,1,6,0,410035,2009,44.0826,-116.9957,1
41,51,2,27,22,15,2,4,0,0,2,22,29,0,0,0,0,1,6,1,410036,2009,45.598,-122.5986,1
41,35,2,28,3,40,1,1,0,0,0,4,2,0,0,0,0,1,7,1,410037,2009,42.0874,-121.8991,1
41,43,3,1,99,99,1,1,0,0,0,6,47,0,0,0,0,1,1,1,410038,2009,44.6326,-123.0973,9
41,51,3,1,18,25,2,4,1,1,0,18,28,0,0,0,0,1,1,0,410039,2009,45.5319,-122.6654,1
41,47,3,2,12,54,1,2,1,0,0,12,58,0,0,0,0,1,2,0,410040,2009,44.9279,-122.9902,1
41,3,3,3,21,29,2,4,0,0,7,21,38,0,0,0,0,1,3,0,410041,2009,44.6654,-123.1013,1
41,21,3,6,99,99,1,1,0,0,0,10,47,0,0,0,0,1,6,1,410042,2009,45.1742,-120.0227,9
41,5,3,8,11,27,1,1,0,0,0,11,43,0,0,0,0,1,1,1,410043,2009,45.3769,-122.0058,4
41,45,3,15,5,27,1,1,0,0,0,5,40,0,0,0,0,1,1,1,410044,2009,44.2367,-116.986,1
41,39,3,23,5,59,1,4,0,1,0,6,13,0,0,0,0,4,2,0,410045,2009,43.7262,-122.3614,1
41,51,3,24,22,55,2,3,0,0,2,23,3,0,0,0,0,1,3,0,410046,2009,45.4735,-122.4937,1
41,47,3,26,20,32,1,1,0,0,0,20,37,0,0,0,0,1,5,1,410047,2009,44.9986,-122.6639,1
41,51,3,28,2,6,2,3,0,0,4,2,10,0,0,0,0,1,7,2,410048,2009,45.4994,-122.6447,1
41,11,3,28,22,25,1,1,0,1,0,22,47,0,0,0,0,1,7,1,410049,2009,42.9553,-124.4374,2
41,7,1,5,0,0,1,1,0,0,0,0,10,0,0,0,0,1,2,1,410050,2009,46.1679,-123.5819,1
41,33,2,25,19,23,2,3,0,1,5,19,29,0,0,0,0,1,4,0,410051,2009,42.4254,-123.33,1
41,5,3,27,21,27,1,2,1,0,0,21,34,0,0,0,0,1,6,0,410052,2009,45.273,-122.3191,1
41,51,4,2,15,7,2,2,0,0,2,15,11,0,0,0,0,1,5,1,410053,2009,45.4748,-122.6346,1
41,59,4,3,16,35,1,2,0,0,0,16,39,0,0,0,0,1,6,1,410054,2009,45.8695,-119.2864,1
41,17,4,3,3,38,1,1,0,1,0,3,49,0,0,0,0,1,6,1,410055,2009,44.2915,-121.4629,1
41,5,3,28,3,46,1,2,0,0,0,4,37,0,0,0,0,1,7,1,410056,2009,45.2472,-122.4521,2
41,41,4,4,15,57,2,6,0,1,2,16,11,0,0,0,0,1,7,0,410057,2009,45.0071,-123.8853,1
41,29,4,4,17,59,2,2,0,0,2,18,5,0,0,0,0,1,7,0,410058,2009,42.4185,-123.2202,1
41,39,3,9,13,10,1,2,1,0,0,13,20,0,0,0,0,1,2,0,410059,2009,44.0401,-123.0912,1
41,19,4,4,17,26,1,1,0,1,0,17,53,0,0,0,0,1,7,0,410060,2009,43.6615,-123.7381,1
41,63,3,31,14,51,1,7,0,0,0,18,26,0,0,0,0,1,3,0,410062,2009,45.6901,-116.7953,1
41,51,4,5,13,18,1,1,0,0,0,13,25,0,0,0,0,1,1,0,410063,2009,45.5233,-122.2804,1
41,31,4,8,23,8,1,2,0,1,0,23,20,0,0,0,0,1,4,0,410064,2009,44.7146,-121.172,1
41,43,4,10,18,4,3,5,0,0,4,18,11,0,0,0,0,1,6,1,410065,2009,44.6059,-123.1338,1
41,53,4,12,99,99,1,1,0,0,0,4,31,0,0,0,0,1,1,1,410066,2009,44.9476,-123.3107,1
41,53,4,14,12,35,1,1,0,1,0,12,45,0,0,0,0,1,3,0,410067,2009,45.0621,-123.5627,1
41,11,3,21,99,99,1,1,0,0,0,88,88,0,22,0,0,1,7,1,410068,2009,43.2497,-123.8627,9
41,47,4,15,17,40,2,3,0,0,2,17,49,0,0,0,0,1,4,0,410069,2009,44.9292,-122.7996,1
41,23,4,17,14,0,2,3,0,0,1,14,51,0,0,0,0,1,6,0,410070,2009,44.32,-118.5613,1
41,67,4,18,2,30,1,4,0,0,0,2,40,0,0,0,0,1,7,1,410071,2009,45.5594,-122.877,1
41,43,4,19,12,37,2,4,0,1,7,12,58,0,0,0,0,1,1,0,410072,2009,44.3723,-123.0614,1
41,33,4,20,21,10,1,2,1,1,0,88,88,0,0,0,0,1,2,0,410073,2009,42.5678,-123.3725,1
41,39,2,24,20,57,2,3,1,1,0,21,0,0,0,0,0,1,3,0,410074,2009,44.0457,-122.9429,2
41,47,3,9,16,7,1,2,1,0,0,16,10,0,0,0,0,1,2,0,410075,2009,45.1444,-122.8541,1
41,33,4,1,22,0,1,2,1,1,0,88,88,0,0,0,0,1,4,0,410076,2009,42.5088,-123.363,1
41,39,4,4,14,55,1,4,1,0,0,15,0,0,0,0,0,1,7,0,410077,2009,44.0477,-123.0928,1
41,5,4,21,14,49,2,3,0,1,5,14,53,0,0,0,0,1,3,0,410078,2009,45.4529,-122.6412,1
41,51,4,22,18,47,2,3,0,0,4,18,52,0,0,0,0,2,4,1,410079,2009,45.4769,-122.6797,1
41,31,4,25,18,30,1,1,0,0,0,18,42,0,0,0,0,1,7,1,410080,2009,44.5662,-121.1964,1
41,51,4,25,1,21,1,1,0,0,0,1,21,0,0,0,0,1,7,1,410081,2009,45.5413,-122.6988,1
41,39,4,26,17,17,1,1,0,0,0,17,25,0,0,0,0,1,1,0,410082,2009,44.1029,-123.2083,1
41,51,4,27,17,15,1,2,1,0,0,17,20,0,0,0,0,1,2,0,410083,2009,45.5342,-122.5524,1
41,41,4,29,99,99,1,1,0,0,0,16,44,0,0,0,0,1,4,0,410084,2009,44.3586,-123.8305,1
41,53,4,30,17,42,3,8,0,0,2,17,48,0,0,0,0,1,5,2,410085,2009,44.9477,-123.2285,1
41,51,5,2,16,46,1,1,0,0,0,16,53,0,0,0,0,1,7,0,410086,2009,45.4781,-122.6799,1
41,3,5,4,6,0,1,1,0,0,0,6,10,0,0,0,0,1,2,0,410087,2009,44.6891,-123.4332,1
41,51,5,4,1,0,1,1,0,0,0,1,5,0,0,0,0,1,2,0,410088,2009,45.5338,-122.6191,1
41,47,5,7,99,99,1,1,0,0,0,22,7,0,0,0,0,1,5,1,410089,2009,45.0709,-122.8586,1
41,41,5,8,17,20,2,4,0,1,2,17,45,0,0,0,0,2,6,0,410090,2009,44.6675,-123.8152,1
41,51,5,8,1,33,1,1,0,0,0,1,40,0,0,0,0,1,6,1,410091,2009,45.5171,-122.6674,1
41,47,5,9,99,99,1,1,0,0,0,19,29,0,0,0,0,1,7,0,410092,2009,45.0495,-123.0097,9
41,51,5,11,15,11,2,1,0,1,1,15,36,0,0,0,0,1,2,0,410094,2009,45.5941,-122.0701,1
41,37,5,13,13,50,1,1,0,0,0,14,33,0,0,0,0,1,4,0,410095,2009,42.1747,-119.949,1
41,51,5,14,16,54,1,2,1,0,0,16,58,0,0,0,0,1,5,0,410096,2009,45.5555,-122.6044,1
41,51,5,15,12,3,1,2,0,0,0,12,12,0,0,0,0,1,6,0,410097,2009,45.5145,-122.3608,1
41,17,5,15,20,0,1,1,0,0,0,99,97,0,22,0,0,1,6,0,410098,2009,43.7467,-121.8298,1
41,17,5,16,11,7,1,1,0,1,0,11,17,0,0,0,0,1,7,0,410099,2009,44.3803,-121.6551,1
41,29,5,17,21,3,1,1,0,0,0,21,8,0,0,0,0,1,1,0,410100,2009,42.3895,-122.9408,1
41,49,5,19,16,47,1,2,0,1,0,16,59,0,0,0,0,2,3,0,410101,2009,45.8234,-119.872,1
41,23,5,23,11,30,1,2,0,0,0,11,58,0,0,0,0,1,7,1,410102,2009,44.7978,-119.403,1
41,49,5,4,5,49,1,6,0,0,0,5,56,0,0,0,0,1,2,0,410103,2009,45.8627,-119.5672,1
41,39,5,13,14,52,1,2,0,0,0,14,57,0,0,0,0,1,4,0,410104,2009,43.9213,-123.1311,2
41,19,5,19,20,17,1,1,0,1,0,20,26,0,0,0,0,1,3,1,410105,2009,43.7232,-123.207,1
41,5,5,31,15,5,1,1,0,0,0,15,6,0,0,0,0,1,1,0,410106,2009,45.3638,-122.5848,1
41,29,4,25,13,52,2,2,0,0,2,14,3,0,0,0,0,1,7,0,410107,2009,42.491,-122.9711,1
41,25,5,1,22,45,1,1,0,0,0,23,16,0,0,0,0,1,6,0,410108,2009,43.5856,-118.9816,2
41,39,3,9,14,0,1,1,0,0,0,99,99,0,0,0,0,1,2,0,410109,2009,44.0656,-123.0651,1
41,65,5,24,99,99,1,2,0,1,0,99,99,0,0,0,0,2,1,1,410110,2009,44.9609,-121.4643,1
41,47,5,26,23,15,1,3,0,0,0,23,23,0,0,0,0,1,3,0,410111,2009,44.8061,-122.9142,1
41,47,6,5,22,37,2,7,0,0,5,22,50,0,0,0,0,2,6,1,410112,2009,45.1002,-122.7844,1
41,67,6,6,23,6,1,2,0,0,0,23,17,0,0,0,0,2,7,0,410113,2009,45.4192,-123.0169,1
41,51,6,8,5,16,1,2,0,0,0,5,21,0,20,0,0,1,2,1,410114,2009,45.5731,-122.5459,1
41,5,6,11,5,20,2,2,0,0,4,5,27,0,0,0,0,1,5,0,410115,2009,45.3615,-122.5798,2
41,51,6,20,22,23,1,3,1,0,0,22,26,0,0,0,0,1,7,0,410116,2009,45.5536,-122.5372,1
41,67,6,25,2,36,2,3,0,1,1,2,40,0,0,0,0,1,5,1,410117,2009,45.4999,-122.9257,1
41,37,6,25,11,17,2,2,0,0,2,11,40,0,22,0,0,1,5,0,410118,2009,43.0073,-120.026,1
41,51,6,28,5,19,1,1,0,0,0,5,23,0,0,0,0,1,1,1,410119,2009,45.5228,-122.6184,1
41,67,6,29,22,43,1,2,0,0,0,23,0,0,0,0,0,1,2,1,410121,2009,45.3577,-122.7819,1
41,33,6,30,23,42,4,8,0,1,2,23,50,0,0,0,0,2,3,0,410122,2009,42.4406,-123.298,1
41,39,1,21,16,8,1,1,0,0,0,16,16,0,0,0,0,1,4,0,410123,2009,44.0509,-123.1112,1
41,59,6,5,10,15,1,2,0,1,0,10,25,0,0,0,0,1,6,0,410124,2009,45.7892,-119.3561,1
41,49,6,5,3,35,3,7,0,0,3,4,0,0,0,0,0,1,6,0,410125,2009,45.7475,-119.8084,1
41,35,6,9,11,11,2,4,0,1,4,11,14,0,0,0,0,2,3,0,410126,2009,42.1238,-121.8273,1
41,33,5,14,2,35,1,2,0,0,0,2,45,0,0,0,0,1,5,1,410128,2009,42.3704,-123.3819,1
41,5,5,29,1,50,1,2,1,0,0,1,57,0,0,0,0,1,6,0,410129,2009,45.2849,-122.3717,1
41,19,6,9,10,50,1,1,0,0,0,10,57,0,0,0,0,1,3,0,410130,2009,43.2729,-123.1998,1
41,39,6,14,12,27,3,3,0,1,1,12,33,0,0,0,0,1,1,0,410131,2009,44.0833,-123.0466,1
41,39,6,17,20,46,2,5,0,1,2,20,56,0,0,0,0,2,4,1,410132,2009,43.9309,-123.0104,1
41,43,4,12,1,51,1,4,0,0,0,2,0,0,0,0,0,1,1,0,410133,2009,44.62,-123.0646,1
41,5,4,25,17,0,2,3,0,1,5,17,6,0,0,0,0,2,7,0,410134,2009,45.409,-122.3018,1
41,51,6,25,18,5,1,3,1,0,0,18,18,0,0,0,0,1,5,0,410135,2009,45.4504,-122.6728,1
41,45,7,4,19,52,1,1,0,1,0,20,8,0,0,0,0,1,7,1,410136,2009,44.0538,-116.9832,1
41,29,7,5,2,43,1,3,0,0,0,2,53,0,0,0,0,1,1,1,410137,2009,42.2501,-122.8811,1
41,43,7,6,12,0,1,1,0,1,0,12,23,0,0,0,0,1,2,0,410138,2009,44.2778,-122.0457,1
41,67,7,7,0,50,1,1,0,0,0,0,56,0,0,0,0,1,3,1,410139,2009,45.4657,-122.7486,1
41,33,7,7,16,0,2,2,0,0,3,16,7,0,0,0,0,1,3,0,410140,2009,42.161,-123.6408,1
41,51,7,9,19,50,1,1,0,0,0,19,59,0,0,0,0,1,5,1,410141,2009,45.4937,-122.6959,1
41,71,7,11,10,14,2,2,0,0,2,10,28,0,0,0,0,1,7,0,410142,2009,45.124,-123.117,1
41,17,7,13,19,1,2,3,0,0,5,19,5,0,0,0,0,1,2,0,410143,2009,44.0911,-121.3099,1
41,51,7,14,17,48,2,3,0,0,4,17,51,0,0,0,0,1,3,0,410144,2009,45.521,-122.3248,1
41,39,7,17,13,38,1,2,1,0,0,13,41,0,0,0,0,1,6,0,410145,2009,44.1364,-123.1682,1
41,61,7,17,16,32,1,1,0,0,0,16,38,0,0,0,0,1,6,0,410146,2009,45.3267,-118.0845,1
41,53,7,17,12,51,1,1,0,0,0,13,20,0,0,0,0,1,6,1,410147,2009,44.8882,-123.3112,1
41,57,7,18,14,30,1,2,0,0,0,17,29,0,0,0,0,1,7,1,410148,2009,45.6981,-123.7609,1
41,51,7,18,1,36,1,2,1,0,0,1,40,0,0,0,0,1,7,1,410149,2009,45.497,-122.6266,1
41,5,7,18,18,20,2,2,0,0,5,18,27,0,0,0,0,1,7,1,410150,2009,45.2967,-122.3434,1
41,19,7,19,21,37,1,1,0,0,0,21,43,0,0,0,0,1,1,0,410151,2009,43.1578,-123.3698,1
41,39,7,21,18,40,1,1,0,0,0,18,50,0,0,0,0,1,3,1,410152,2009,43.7773,-122.963,1
41,39,7,23,6,8,2,3,0,1,4,6,22,0,0,0,0,1,5,0,410153,2009,44.0229,-123.9078,1
41,35,7,24,0,2,2,1,0,0,1,0,13,0,0,0,0,1,6,0,410154,2009,42.5733,-121.861,1
41,5,7,24,21,54,2,3,0,0,0,22,10,0,14,0,0,1,6,1,410155,2009,45.4012,-122.5872,1
41,47,7,25,11,22,2,3,0,0,2,11,24,0,0,0,0,1,7,0,410156,2009,45.13,-122.8687,1
41,5,7,25,11,30,1,1,0,0,0,11,46,0,0,0,0,1,7,0,410157,2009,45.3397,-122.4607,1
41,43,7,27,12,44,2,4,0,0,2,13,17,0,0,0,0,1,2,0,410158,2009,44.3994,-122.2617,1
41,51,7,29,21,34,1,2,1,0,0,21,36,0,0,0,0,1,4,0,410159,2009,45.5046,-122.4896,1
41,39,7,31,13,52,2,4,0,1,4,13,58,0,0,0,0,2,6,0,410160,2009,43.9155,-124.1104,1
41,65,7,31,21,10,1,1,0,0,0,21,47,0,0,0,0,1,6,1,410161,2009,45.3641,-121.3651,1
41,9,5,1,22,53,1,1,0,0,0,22,58,0,0,0,0,1,6,1,410162,2009,45.9875,-122.918,1
41,19,5,25,20,18,1,1,0,0,0,21,40,0,0,0,0,1,2,1,410164,2009,43.7756,-123.4216,1
41,5,7,8,4,58,2,2,0,1,3,5,25,0,1,0,0,1,4,0,410165,2009,45.2733,-122.7749,1
41,13,5,15,17,0,1,1,0,0,0,88,88,0,22,0,0,1,6,1,410166,2009,44.4343,-120.3499,1
41,43,6,11,13,25,1,2,0,1,0,13,34,0,0,0,0,1,5,0,410167,2009,44.6938,-123.0526,1
41,31,6,22,9,1,2,2,0,0,5,9,14,0,0,0,0,1,2,0,410168,2009,44.5024,-121.2193,1
41,5,5,1,7,45,3,7,0,0,2,8,13,0,0,0,0,1,6,0,410169,2009,45.3906,-122.4128,1
41,5,7,14,16,50,3,4,0,0,1,16,55,0,0,0,0,1,3,0,410170,2009,45.4184,-122.3189,1
41,67,7,18,18,19,2,2,0,0,4,18,26,0,0,0,0,1,7,1,410171,2009,45.5543,-123.0635,1
41,7,7,20,16,16,1,1,0,1,0,16,25,0,0,0,0,1,2,1,410172,2009,45.865,-123.5798,1
41,37,7,15,19,8,1,1,0,0,0,19,45,0,0,0,0,1,4,1,410173,2009,43.2138,-120.8991,1
41,51,7,21,99,99,1,1,0,0,0,9,35,0,0,0,0,1,3,1,410174,2009,45.5816,-122.8037,1
41,67,7,23,15,36,2,3,0,0,4,15,40,0,0,0,0,2,5,0,410175,2009,45.5963,-122.9758,1
41,53,7,24,10,55,2,4,0,0,4,11,5,0,0,0,0,1,6,0,410176,2009,44.784,-123.229,1
