VIN,VIN_1,VIN_2,VIN_3,VIN_4,VIN_5,VIN_6,VIN_7,VIN_8,VIN_9,VIN_10,VIN_11,VIN_12,STATE,VEH_NO,NUMOCCS,MAKE,MODEL,BODY_TYP,REG_STAT,OWNER,ROLLOVER,J_KNIFE,TRAV_SP,HAZ_INV,HAZ_PLAC,HAZ_CNO,HAZ_REL,TOW_VEH,V_CONFIG,CARGO_BT,HIT_RUN,ROLINLOC,SPEC_USE,EMER_USE,IMPACT1,IMPACT2,UNDERIDE,DEFORMED,IMPACTS,TOWED,FIRE_EXP,VEH_CF1,VEH_CF2,VEH_MAN,AVOID,M_HARM,DEATHS,SEQ1,SEQ2,SEQ3,SEQ4,SEQ5,SEQ6,VIN_LNGT,BUS_USE,GVWR,UNITTYPE,MCARR_I1,ST_CASE,HAZ_ID,MAK_MOD,MOD_YEAR,VINA_MOD,SER_TR,VIN_BT,MCARR_I2,FLDCD_TR,MCARR_ID,WHLBS_SH,WHLBS_LG,MCYCL_DS,VIN_WGT,WGTCD_TR,DR_PRES,DR_DRINK,L_STATE,L_TYPE,L_STATUS,CDL_STAT,L_ENDORS,L_COMPL,L_RESTRI,VIOLCHG1,VIOLCHG2,VIOLCHG3,SPEEDREL,PREV_ACC,PREV_SUS,PREV_DWI,PREV_SPD,PREV_OTH,LAST_MO,FIRST_MO,DR_CF1,DR_CF2,DR_CF3,DR_CF4,DR_WGT,DR_HGT,D_VISION1,D_VISION2,D_VISION3,LAST_YR,FIRST_YR,DR_ZIP,MONTH,DAY,HOUR,MINUTE,HARM_EV,MAN_COLL,VE_FORMS
1FUJBBCG83LK,1,F,U,J,B,B,C,G,8,3,L,K,5.0000,2.0000,0.0000,82.0000,881.0000,66.0000,17.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,1.0000,6.0000,1.0000,0.0000,0.0000,0.0000,0.0000,6.0000,7.0000,0.0000,4.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,14.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,3.0000,3.0000,57.0000,50124.0000,0.0000,82881.0000,2003.0000,ST2,CON,DS,1203280,D,571203280,0.0000,0.0000,,,8.0000,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,4.0000,11.0000,6.0000,0.0000,14.0000,1.0000,1.0000
1FTDF18W5VLA,1,F,T,D,F,1,8,W,5,V,L,A,5.0000,2.0000,0.0000,12.0000,481.0000,31.0000,5.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.0000,7.0000,0.0000,4.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,8.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,50196.0000,0.0000,12481.0000,1997.0000,F15,COF,PK,000000000,G,00000000000,1200.0000,1390.0000,,,1.0000,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,6.0000,5.0000,10.0000,31.0000,8.0000,0.0000,1.0000
1G2JB14HXR75,1,G,2,J,B,1,4,H,X,R,7,5,5.0000,3.0000,0.0000,22.0000,16.0000,2.0000,5.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.0000,7.0000,0.0000,4.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,50222.0000,0.0000,22016.0000,1994.0000,SLE,***,CP,000000000,*,00000000000,1013.0000,0.0000,,2484.0000,,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,6.0000,18.0000,18.0000,35.0000,12.0000,5.0000,2.0000
3D7KS28L59G5,3,D,7,K,S,2,8,L,5,9,G,5,5.0000,2.0000,0.0000,7.0000,482.0000,31.0000,5.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.0000,7.0000,0.0000,6.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,14.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,50228.0000,0.0000,7482.0000,2009.0000,SQ2,RPC,CW,000000000,D,00000000000,1405.0000,1605.0000,,,2.0000,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,6.0000,20.0000,17.0000,38.0000,14.0000,8.0000,1.0000
1MEPM36X3PK6,1,M,E,P,M,3,6,X,3,P,K,6,5.0000,2.0000,0.0000,14.0000,15.0000,4.0000,5.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0000,5.0000,0.0000,4.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,14.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,50283.0000,0.0000,14015.0000,1993.0000,TGS,***,4D,000000000,*,00000000000,999.0000,0.0000,,2600.0000,,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,7.0000,23.0000,2.0000,50.0000,14.0000,99.0000,1.0000
5N1AN08U45C6,5,N,1,A,N,0,8,U,4,5,C,6,5.0000,3.0000,0.0000,35.0000,402.0000,14.0000,5.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,4.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,14.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,50283.0000,0.0000,35402.0000,2005.0000,XTR,***,UT,000000000,*,00000000000,1063.0000,0.0000,,5200.0000,,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,7.0000,23.0000,2.0000,50.0000,14.0000,99.0000,1.0000
999999999999,9,9,9,9,9,9,9,9,9,9,9,9,5.0000,2.0000,0.0000,99.0000,999.0000,99.0000,99.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,9.0000,99.0000,99.0000,0.0000,0.0000,9.0000,9.0000,99.0000,99.0000,0.0000,9.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,9.0000,9.0000,3.0000,99.0000,50310.0000,0.0000,99999.0000,9999.0000,999,999,99,999999999,9,99999999999,9999.0000,9999.0000,9999.0000,9999.0000,9.0000,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,8.0000,10.0000,2.0000,10.0000,32.0000,0.0000,1.0000
1B7KE2688KS0,1,B,7,K,E,2,6,8,8,K,S,0,5.0000,2.0000,0.0000,7.0000,481.0000,31.0000,5.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.0000,99.0000,0.0000,9.0000,2.0000,9.0000,0.0000,99.0000,99.0000,99.0000,8.0000,14.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,50478.0000,0.0000,7481.0000,1989.0000,D20,D20,PK,000000000,D,00000000000,1310.0000,0.0000,,,2.0000,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,11.0000,23.0000,9.0000,12.0000,8.0000,0.0000,1.0000
1FUYDSEB1YPA,1,F,U,Y,D,S,E,B,1,Y,P,A,5.0000,1.0000,0.0000,82.0000,881.0000,66.0000,5.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,1.0000,6.0000,1.0000,0.0000,0.0000,0.0000,0.0000,3.0000,3.0000,0.0000,4.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,14.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,3.0000,3.0000,57.0000,50505.0000,0.0000,82881.0000,2000.0000,FLD,CON,DS,1578793,D,571578793,0.0000,0.0000,,,8.0000,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,12.0000,16.0000,0.0000,58.0000,14.0000,7.0000,1.0000
1FTHX25F5VEC,1,F,T,H,X,2,5,F,5,V,E,C,5.0000,2.0000,0.0000,12.0000,481.0000,31.0000,5.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,3.0000,0.0000,6.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,50524.0000,0.0000,12481.0000,1997.0000,F25,COF,PS,000000000,D,00000000000,1390.0000,1550.0000,,,2.0000,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,8.0000,25.0000,13.0000,33.0000,14.0000,99.0000,1.0000
1L69HJ116292,1,L,6,9,H,J,1,1,6,2,9,2,5.0000,2.0000,0.0000,20.0000,2.0000,9.0000,99.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.0000,99.0000,0.0000,9.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,14.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,12.0000,0.0000,0.0000,3.0000,0.0000,50532.0000,0.0000,20002.0000,1975.0000,IMP,***,4D,000000000,*,00000000000,1215.0000,1250.0000,,4218.0000,,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,11.0000,23.0000,19.0000,57.0000,30.0000,0.0000,1.0000
1LNLM82W6RY6,1,L,N,L,M,8,2,W,6,R,Y,6,5.0000,3.0000,0.0000,13.0000,5.0000,4.0000,99.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.0000,99.0000,0.0000,9.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,14.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,50532.0000,0.0000,13005.0000,1994.0000,STE,***,4D,000000000,*,00000000000,1174.0000,0.0000,,4057.0000,,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,11.0000,23.0000,19.0000,57.0000,30.0000,0.0000,1.0000
2MEBM74F8KX7,2,M,E,B,M,7,4,F,8,K,X,7,5.0000,4.0000,0.0000,14.0000,6.0000,4.0000,99.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.0000,99.0000,0.0000,9.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,14.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,50532.0000,0.0000,14006.0000,1989.0000,GMG,***,4D,000000000,*,00000000000,1143.0000,0.0000,,3763.0000,,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,11.0000,23.0000,19.0000,57.0000,30.0000,0.0000,1.0000
1XP7DB9X21D5,1,X,P,7,D,B,9,X,2,1,D,5,6.0000,2.0000,0.0000,87.0000,881.0000,66.0000,92.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,2.0000,7.0000,1.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,6.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,3.0000,2.0000,6.0000,60085.0000,0.0000,87881.0000,2001.0000,387,CON,DS,31822,D,0631822,0.0000,0.0000,,,8.0000,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,1.0000,16.0000,20.0000,50.0000,14.0000,1.0000,1.0000
1XKTD69X21J8,1,X,K,T,D,6,9,X,2,1,J,8,6.0000,2.0000,0.0000,85.0000,881.0000,66.0000,92.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,2.0000,7.0000,1.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,6.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,3.0000,2.0000,6.0000,60087.0000,0.0000,85881.0000,2001.0000,T20,CON,DS,339087,D,06339087,1900.0000,2600.0000,,,8.0000,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,1.0000,25.0000,23.0000,5.0000,14.0000,1.0000,1.0000
1GKCS18W31K1,1,G,K,C,S,1,8,W,3,1,K,1,6.0000,2.0000,0.0000,23.0000,401.0000,14.0000,6.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,6.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,60137.0000,0.0000,23401.0000,2001.0000,JMY,JMY,2W,000000000,G,00000000000,1005.0000,0.0000,,,1.0000,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,1.0000,1.0000,2.0000,53.0000,14.0000,1.0000,1.0000
1GBGC24R7WZ1,1,G,B,G,C,2,4,R,7,W,Z,1,6.0000,2.0000,0.0000,20.0000,481.0000,40.0000,6.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,0.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,0.0000,60155.0000,0.0000,20481.0000,1998.0000,GC2,GM4,CB,000000000,G,00000000000,1315.0000,0.0000,,,2.0000,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,2.0000,1.0000,17.0000,35.0000,7.0000,0.0000,1.0000
1FTSE34L7YHA,1,F,T,S,E,3,4,L,7,Y,H,A,6.0000,5.0000,0.0000,12.0000,461.0000,21.0000,6.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,12.0000,0.0000,4.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,0.0000,60233.0000,0.0000,12461.0000,2000.0000,3SD,VAN,CG,000000000,G,00000000000,1380.0000,0.0000,,,2.0000,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,1.0000,7.0000,10.0000,40.0000,12.0000,1.0000,4.0000
2B4FK4137HR3,2,B,4,F,K,4,1,3,7,H,R,3,6.0000,2.0000,0.0000,7.0000,442.0000,20.0000,6.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.0000,11.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,0.0000,60246.0000,0.0000,7442.0000,1987.0000,CSE,CAR,MP,000000000,G,00000000000,1120.0000,1190.0000,,,1.0000,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,2.0000,14.0000,13.0000,3.0000,14.0000,8.0000,1.0000
1GNEV18K6KF1,1,G,N,E,V,1,8,K,6,K,F,1,6.0000,3.0000,0.0000,20.0000,421.0000,15.0000,92.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,12.0000,0.0000,6.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,0.0000,60246.0000,0.0000,20421.0000,1989.0000,VBZ,V10,S2,000000000,G,00000000000,1065.0000,0.0000,,,2.0000,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,2.0000,14.0000,13.0000,3.0000,14.0000,8.0000,1.0000
1FVACWCS95HV,1,F,V,A,C,W,C,S,9,5,H,V,6.0000,2.0000,0.0000,82.0000,881.0000,62.0000,6.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,3.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,4.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,2.0000,2.0000,6.0000,60252.0000,0.0000,82881.0000,2005.0000,16M,FM2,CC,349179,D,06349179,0.0000,0.0000,,,6.0000,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,2.0000,17.0000,8.0000,33.0000,14.0000,9.0000,1.0000
1XKADB9X9WR7,1,X,K,A,D,B,9,X,9,W,R,7,6.0000,2.0000,0.0000,85.0000,881.0000,66.0000,6.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,1.0000,6.0000,1.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,3.0000,2.0000,57.0000,60311.0000,0.0000,85881.0000,1998.0000,T60,CON,DS,1333174,D,571333174,1600.0000,2600.0000,,,8.0000,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,2.0000,21.0000,23.0000,48.0000,14.0000,1.0000,1.0000
2FDJF3712ECA,2,F,D,J,F,3,7,1,2,E,C,A,6.0000,2.0000,0.0000,12.0000,481.0000,31.0000,6.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,12.0000,0.0000,6.0000,3.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,0.0000,60359.0000,0.0000,12481.0000,1984.0000,F35,COF,CB,000000000,D,00000000000,1330.0000,1610.0000,,,2.0000,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,2.0000,21.0000,8.0000,10.0000,14.0000,5.0000,1.0000
1FMCU22X8SUB,1,F,M,C,U,2,2,X,8,S,U,B,6.0000,2.0000,0.0000,12.0000,401.0000,14.0000,6.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0000,9.0000,0.0000,4.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,0.0000,60362.0000,0.0000,12401.0000,1995.0000,EPR,***,UT,000000000,*,00000000000,1017.0000,0.0000,,3646.0000,,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,2.0000,22.0000,3.0000,24.0000,14.0000,4.0000,1.0000
JTDDR32T7Y00,J,T,D,D,R,3,2,T,7,Y,0,0,6.0000,3.0000,0.0000,49.0000,33.0000,3.0000,6.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,4.0000,2.0000,9.0000,1.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,0.0000,60362.0000,0.0000,49033.0000,2000.0000,CGF,***,2L,000000000,*,00000000000,1023.0000,0.0000,,2425.0000,,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,2.0000,22.0000,3.0000,24.0000,14.0000,4.0000,1.0000
1G2ZG57B7942,1,G,2,Z,G,5,7,B,7,9,4,2,6.0000,4.0000,0.0000,22.0000,22.0000,4.0000,6.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0000,10.0000,0.0000,4.0000,2.0000,9.0000,1.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,0.0000,60362.0000,0.0000,22022.0000,2009.0000,G/6,***,4D,000000000,*,00000000000,1123.0000,0.0000,,3305.0000,,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,2.0000,22.0000,3.0000,24.0000,14.0000,4.0000,1.0000
JHMES96663S0,J,H,M,E,S,9,6,6,6,3,S,0,6.0000,5.0000,0.0000,37.0000,31.0000,4.0000,6.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,12.0000,0.0000,2.0000,2.0000,9.0000,0.0000,36.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,0.0000,60362.0000,0.0000,37031.0000,2003.0000,CHY,***,4D,000000000,*,00000000000,1032.0000,0.0000,,2698.0000,,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,2.0000,22.0000,3.0000,24.0000,14.0000,4.0000,1.0000
4V4ND4JJ6YN7,4,V,4,N,D,4,J,J,6,Y,N,7,6.0000,2.0000,0.0000,51.0000,881.0000,66.0000,6.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,1.0000,6.0000,1.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,4.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,3.0000,2.0000,57.0000,60422.0000,0.0000,51881.0000,2000.0000,VVN,VVN,DS,1719870,D,571719870,0.0000,0.0000,,,8.0000,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,3.0000,20.0000,19.0000,5.0000,14.0000,1.0000,1.0000
1GBFP32J8H33,1,G,B,F,P,3,2,J,8,H,3,3,6.0000,2.0000,0.0000,20.0000,466.0000,22.0000,24.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,6.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,0.0000,60450.0000,0.0000,20466.0000,1987.0000,P30,P30,FC,000000000,D,00000000000,1250.0000,1570.0000,,,2.0000,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,4.0000,5.0000,0.0000,11.0000,14.0000,1.0000,2.0000
5FNRL18672B0,5,F,N,R,L,1,8,6,7,2,B,0,6.0000,2.0000,0.0000,37.0000,441.0000,20.0000,6.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0000,8.0000,0.0000,4.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,0.0000,60474.0000,0.0000,37441.0000,2002.0000,UDY,***,SV,000000000,*,00000000000,1181.0000,0.0000,,4354.0000,,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,20.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,4.0000,11.0000,23.0000,15.0000,12.0000,7.0000,1.0000
